study_accession	secondary_study_accession	sample_accession	secondary_sample_accession	experiment_accession	run_accession	submission_accession	tax_id	scientific_name	instrument_platform	instrument_model	library_name	nominal_length	library_layout	library_strategy	library_source	library_selection	read_count	base_count	center_name	first_public	last_updated	experiment_title	study_title	study_alias	experiment_alias	run_alias	fastq_bytes	fastq_md5	fastq_ftp	fastq_aspera	fastq_galaxy	submitted_bytes	submitted_md5	submitted_ftp	submitted_aspera	submitted_galaxy	submitted_format	sra_bytes	sra_md5	sra_ftp	sra_aspera	sra_galaxy	cram_index_ftp	cram_index_aspera	cram_index_galaxy	sample_alias	broker_name	sample_title	nominal_sdev	first_created
PRJEB11841	ERP013257	SAMEA103936706	ERS1625874	ERX1961540	ERR1901169	ERA863107	9606	Homo sapiens	ILLUMINA	Illumina MiSeq	unspecified	0	PAIRED	AMPLICON	METAGENOMIC	PCR	105609	52975365	MEDICAL UNIVERSITY GRAZ	2017-03-28	2017-12-06	Illumina MiSeq paired end sequencing	The taxonomic composition of the donor intestinal microbiota is a major factor influencing the efficacy of faecal microbiota transplantation in therapy refractory ulcerative colitis.	ena-STUDY-MEDICAL UNIVERSITY GRAZ-23-11-2015-09:15:45:835-315	ena-EXPERIMENT-MEDICAL UNIVERSITY GRAZ-28-03-2017-12:22:02:538-11	ena-RUN-MEDICAL UNIVERSITY GRAZ-28-03-2017-12:22:02:538-11	11910021;15285467	fc3ef32f7aa3f2115b858c20d5515d3a;070ee43979a2532c41811724fab5bc82	ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/009/ERR1901169/ERR1901169_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/009/ERR1901169/ERR1901169_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR190/009/ERR1901169/ERR1901169_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR190/009/ERR1901169/ERR1901169_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/009/ERR1901169/ERR1901169_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/009/ERR1901169/ERR1901169_2.fastq.gz	12212357;15659320	67c5a56378057fa644efaf72fd0f897a;f992577ccf890c1a6b0d5ed6e2e38b92	ftp.sra.ebi.ac.uk/vol1/ERA863/ERA863107/fastq/45_S46_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA863/ERA863107/fastq/45_S46_L001_R2_001.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/ERA863/ERA863107/fastq/45_S46_L001_R1_001.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/ERA863/ERA863107/fastq/45_S46_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA863/ERA863107/fastq/45_S46_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA863/ERA863107/fastq/45_S46_L001_R2_001.fastq.gz	FASTQ;FASTQ	32559180	1a9d7a02fbb5f6ce355a7d262c482349	ftp.sra.ebi.ac.uk/vol1/err/ERR190/009/ERR1901169	fasp.sra.ebi.ac.uk:/vol1/err/ERR190/009/ERR1901169	ftp.sra.ebi.ac.uk/vol1/err/ERR190/009/ERR1901169				45		UC-FMT-study	0	2017-03-28
PRJEB11841	ERP013257	SAMEA103936707	ERS1625875	ERX1961541	ERR1901170	ERA863107	9606	Homo sapiens	ILLUMINA	Illumina MiSeq	unspecified	0	PAIRED	AMPLICON	METAGENOMIC	PCR	107428	53905272	MEDICAL UNIVERSITY GRAZ	2017-03-28	2017-12-06	Illumina MiSeq paired end sequencing	The taxonomic composition of the donor intestinal microbiota is a major factor influencing the efficacy of faecal microbiota transplantation in therapy refractory ulcerative colitis.	ena-STUDY-MEDICAL UNIVERSITY GRAZ-23-11-2015-09:15:45:835-315	ena-EXPERIMENT-MEDICAL UNIVERSITY GRAZ-28-03-2017-12:22:02:538-12	ena-RUN-MEDICAL UNIVERSITY GRAZ-28-03-2017-12:22:02:538-12	11779705;14753040	d14cffbf8c28c40db61e8e61eda61577;e9f94092acfc63345cad20ddb20f347f	ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/000/ERR1901170/ERR1901170_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/000/ERR1901170/ERR1901170_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR190/000/ERR1901170/ERR1901170_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR190/000/ERR1901170/ERR1901170_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/000/ERR1901170/ERR1901170_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/000/ERR1901170/ERR1901170_2.fastq.gz	12074189;15121787	751b4fa866faf198667ade7673060096;def22d11b580866f38a659444dab4ca3	ftp.sra.ebi.ac.uk/vol1/ERA863/ERA863107/fastq/46_S47_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA863/ERA863107/fastq/46_S47_L001_R2_001.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/ERA863/ERA863107/fastq/46_S47_L001_R1_001.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/ERA863/ERA863107/fastq/46_S47_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA863/ERA863107/fastq/46_S47_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA863/ERA863107/fastq/46_S47_L001_R2_001.fastq.gz	FASTQ;FASTQ	32296225	eababf2864e94ba523f331ac76c53257	ftp.sra.ebi.ac.uk/vol1/err/ERR190/000/ERR1901170	fasp.sra.ebi.ac.uk:/vol1/err/ERR190/000/ERR1901170	ftp.sra.ebi.ac.uk/vol1/err/ERR190/000/ERR1901170				46		UC-FMT-study	0	2017-03-28
PRJEB11841	ERP013257	SAMEA103936708	ERS1625876	ERX1961542	ERR1901171	ERA863107	9606	Homo sapiens	ILLUMINA	Illumina MiSeq	unspecified	0	PAIRED	AMPLICON	METAGENOMIC	PCR	104813	52589220	MEDICAL UNIVERSITY GRAZ	2017-03-28	2017-12-06	Illumina MiSeq paired end sequencing	The taxonomic composition of the donor intestinal microbiota is a major factor influencing the efficacy of faecal microbiota transplantation in therapy refractory ulcerative colitis.	ena-STUDY-MEDICAL UNIVERSITY GRAZ-23-11-2015-09:15:45:835-315	ena-EXPERIMENT-MEDICAL UNIVERSITY GRAZ-28-03-2017-12:22:02:538-13	ena-RUN-MEDICAL UNIVERSITY GRAZ-28-03-2017-12:22:02:538-13	11255616;14733386	0958d093e7acb3dcd6c461876e3c68a2;704cd74b5fd399cdbc5dc82ed2d66d7d	ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/001/ERR1901171/ERR1901171_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/001/ERR1901171/ERR1901171_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR190/001/ERR1901171/ERR1901171_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR190/001/ERR1901171/ERR1901171_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/001/ERR1901171/ERR1901171_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/001/ERR1901171/ERR1901171_2.fastq.gz	11543220;15097772	17e6f8776b6dbd496811fe1f77981d01;ce20132bf30b3d47d05e742e7b8dcd82	ftp.sra.ebi.ac.uk/vol1/ERA863/ERA863107/fastq/47_S48_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA863/ERA863107/fastq/47_S48_L001_R2_001.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/ERA863/ERA863107/fastq/47_S48_L001_R1_001.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/ERA863/ERA863107/fastq/47_S48_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA863/ERA863107/fastq/47_S48_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA863/ERA863107/fastq/47_S48_L001_R2_001.fastq.gz	FASTQ;FASTQ	31572415	2860f81c8213eea1d97d3757749633dc	ftp.sra.ebi.ac.uk/vol1/err/ERR190/001/ERR1901171	fasp.sra.ebi.ac.uk:/vol1/err/ERR190/001/ERR1901171	ftp.sra.ebi.ac.uk/vol1/err/ERR190/001/ERR1901171				47		UC-FMT-study	0	2017-03-28
PRJEB11841	ERP013257	SAMEA103936709	ERS1625877	ERX1961543	ERR1901172	ERA863107	9606	Homo sapiens	ILLUMINA	Illumina MiSeq	unspecified	0	PAIRED	AMPLICON	METAGENOMIC	PCR	78525	39400045	MEDICAL UNIVERSITY GRAZ	2017-03-28	2017-12-06	Illumina MiSeq paired end sequencing	The taxonomic composition of the donor intestinal microbiota is a major factor influencing the efficacy of faecal microbiota transplantation in therapy refractory ulcerative colitis.	ena-STUDY-MEDICAL UNIVERSITY GRAZ-23-11-2015-09:15:45:835-315	ena-EXPERIMENT-MEDICAL UNIVERSITY GRAZ-28-03-2017-12:22:02:538-14	ena-RUN-MEDICAL UNIVERSITY GRAZ-28-03-2017-12:22:02:538-14	7959622;10727084	32d4877920814c03ba331abb9c061d99;e1251580c47ce001fa80fa773523e403	ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/002/ERR1901172/ERR1901172_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/002/ERR1901172/ERR1901172_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR190/002/ERR1901172/ERR1901172_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR190/002/ERR1901172/ERR1901172_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/002/ERR1901172/ERR1901172_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/002/ERR1901172/ERR1901172_2.fastq.gz	8178867;11002609	ee0e7af99c8246e2829e4af4c6842c86;38a67db4a9bb26177c821b9ef03d160b	ftp.sra.ebi.ac.uk/vol1/ERA863/ERA863107/fastq/48_S49_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA863/ERA863107/fastq/48_S49_L001_R2_001.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/ERA863/ERA863107/fastq/48_S49_L001_R1_001.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/ERA863/ERA863107/fastq/48_S49_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA863/ERA863107/fastq/48_S49_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA863/ERA863107/fastq/48_S49_L001_R2_001.fastq.gz	FASTQ;FASTQ	23195825	8d22c21a7a194fb09346ff55f16c2bcf	ftp.sra.ebi.ac.uk/vol1/err/ERR190/002/ERR1901172	fasp.sra.ebi.ac.uk:/vol1/err/ERR190/002/ERR1901172	ftp.sra.ebi.ac.uk/vol1/err/ERR190/002/ERR1901172				48		UC-FMT-study	0	2017-03-28
PRJEB11841	ERP013257	SAMEA103936710	ERS1625878	ERX1961544	ERR1901173	ERA863107	9606	Homo sapiens	ILLUMINA	Illumina MiSeq	unspecified	0	PAIRED	AMPLICON	METAGENOMIC	PCR	96796	48566997	MEDICAL UNIVERSITY GRAZ	2017-03-28	2017-12-06	Illumina MiSeq paired end sequencing	The taxonomic composition of the donor intestinal microbiota is a major factor influencing the efficacy of faecal microbiota transplantation in therapy refractory ulcerative colitis.	ena-STUDY-MEDICAL UNIVERSITY GRAZ-23-11-2015-09:15:45:835-315	ena-EXPERIMENT-MEDICAL UNIVERSITY GRAZ-28-03-2017-12:22:02:538-15	ena-RUN-MEDICAL UNIVERSITY GRAZ-28-03-2017-12:22:02:538-15	9697303;13370782	b5b98f700cdc97d62c60ddb8a8bb375b;4f611671c7195748a62cde7a9b7f545a	ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/003/ERR1901173/ERR1901173_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/003/ERR1901173/ERR1901173_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR190/003/ERR1901173/ERR1901173_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR190/003/ERR1901173/ERR1901173_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/003/ERR1901173/ERR1901173_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/003/ERR1901173/ERR1901173_2.fastq.gz	9959270;13705134	e44880672b37a0ba7aa2f3763faab758;47021fc54d5d2157199213f054909e0c	ftp.sra.ebi.ac.uk/vol1/ERA863/ERA863107/fastq/49_S50_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA863/ERA863107/fastq/49_S50_L001_R2_001.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/ERA863/ERA863107/fastq/49_S50_L001_R1_001.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/ERA863/ERA863107/fastq/49_S50_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA863/ERA863107/fastq/49_S50_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA863/ERA863107/fastq/49_S50_L001_R2_001.fastq.gz	FASTQ;FASTQ	28639711	fe2bf054446109417454953e51b13daa	ftp.sra.ebi.ac.uk/vol1/err/ERR190/003/ERR1901173	fasp.sra.ebi.ac.uk:/vol1/err/ERR190/003/ERR1901173	ftp.sra.ebi.ac.uk/vol1/err/ERR190/003/ERR1901173				49		UC-FMT-study	0	2017-03-28
PRJEB11841	ERP013257	SAMEA103936711	ERS1625879	ERX1961545	ERR1901174	ERA863107	9606	Homo sapiens	ILLUMINA	Illumina MiSeq	unspecified	0	PAIRED	AMPLICON	METAGENOMIC	PCR	113620	57009388	MEDICAL UNIVERSITY GRAZ	2017-03-28	2017-12-06	Illumina MiSeq paired end sequencing	The taxonomic composition of the donor intestinal microbiota is a major factor influencing the efficacy of faecal microbiota transplantation in therapy refractory ulcerative colitis.	ena-STUDY-MEDICAL UNIVERSITY GRAZ-23-11-2015-09:15:45:835-315	ena-EXPERIMENT-MEDICAL UNIVERSITY GRAZ-28-03-2017-12:22:02:538-16	ena-RUN-MEDICAL UNIVERSITY GRAZ-28-03-2017-12:22:02:538-16	11309944;15707988	e3fe5e91efe448c84950c274e0eed5bf;ee9ad17cc56d1f59fa783c8db4323af4	ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/004/ERR1901174/ERR1901174_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/004/ERR1901174/ERR1901174_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR190/004/ERR1901174/ERR1901174_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR190/004/ERR1901174/ERR1901174_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/004/ERR1901174/ERR1901174_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/004/ERR1901174/ERR1901174_2.fastq.gz	11609585;16096555	c5a7e2ab22f4f512cb6242f15f2ad5df;4244270196768e4692f89c777419711b	ftp.sra.ebi.ac.uk/vol1/ERA863/ERA863107/fastq/50_S51_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA863/ERA863107/fastq/50_S51_L001_R2_001.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/ERA863/ERA863107/fastq/50_S51_L001_R1_001.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/ERA863/ERA863107/fastq/50_S51_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA863/ERA863107/fastq/50_S51_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA863/ERA863107/fastq/50_S51_L001_R2_001.fastq.gz	FASTQ;FASTQ	33384320	ba8b94996e2f548c30d8fec4d15c8078	ftp.sra.ebi.ac.uk/vol1/err/ERR190/004/ERR1901174	fasp.sra.ebi.ac.uk:/vol1/err/ERR190/004/ERR1901174	ftp.sra.ebi.ac.uk/vol1/err/ERR190/004/ERR1901174				50		UC-FMT-study	0	2017-03-28
PRJEB11841	ERP013257	SAMEA103936712	ERS1625880	ERX1961546	ERR1901175	ERA863107	9606	Homo sapiens	ILLUMINA	Illumina MiSeq	unspecified	0	PAIRED	AMPLICON	METAGENOMIC	PCR	99587	49967496	MEDICAL UNIVERSITY GRAZ	2017-03-28	2017-12-06	Illumina MiSeq paired end sequencing	The taxonomic composition of the donor intestinal microbiota is a major factor influencing the efficacy of faecal microbiota transplantation in therapy refractory ulcerative colitis.	ena-STUDY-MEDICAL UNIVERSITY GRAZ-23-11-2015-09:15:45:835-315	ena-EXPERIMENT-MEDICAL UNIVERSITY GRAZ-28-03-2017-12:22:02:538-17	ena-RUN-MEDICAL UNIVERSITY GRAZ-28-03-2017-12:22:02:538-17	9939543;13437635	2133f628188225c83246ad0560e18f01;2b5e37d2a63534f897a0386748acaa68	ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/005/ERR1901175/ERR1901175_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/005/ERR1901175/ERR1901175_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR190/005/ERR1901175/ERR1901175_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR190/005/ERR1901175/ERR1901175_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/005/ERR1901175/ERR1901175_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/005/ERR1901175/ERR1901175_2.fastq.gz	10207151;13781336	3a3d5584a8429bf9de730dd448745496;7f355a48f6e11244e8af821da9b142fe	ftp.sra.ebi.ac.uk/vol1/ERA863/ERA863107/fastq/51_S52_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA863/ERA863107/fastq/51_S52_L001_R2_001.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/ERA863/ERA863107/fastq/51_S52_L001_R1_001.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/ERA863/ERA863107/fastq/51_S52_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA863/ERA863107/fastq/51_S52_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA863/ERA863107/fastq/51_S52_L001_R2_001.fastq.gz	FASTQ;FASTQ	28900668	b25d5716f54ac2fd4b36cd9594fe1ed0	ftp.sra.ebi.ac.uk/vol1/err/ERR190/005/ERR1901175	fasp.sra.ebi.ac.uk:/vol1/err/ERR190/005/ERR1901175	ftp.sra.ebi.ac.uk/vol1/err/ERR190/005/ERR1901175				51		UC-FMT-study	0	2017-03-28
PRJEB11841	ERP013257	SAMEA103936713	ERS1625881	ERX1961547	ERR1901176	ERA863107	9606	Homo sapiens	ILLUMINA	Illumina MiSeq	unspecified	0	PAIRED	AMPLICON	METAGENOMIC	PCR	109726	55054401	MEDICAL UNIVERSITY GRAZ	2017-03-28	2017-12-06	Illumina MiSeq paired end sequencing	The taxonomic composition of the donor intestinal microbiota is a major factor influencing the efficacy of faecal microbiota transplantation in therapy refractory ulcerative colitis.	ena-STUDY-MEDICAL UNIVERSITY GRAZ-23-11-2015-09:15:45:835-315	ena-EXPERIMENT-MEDICAL UNIVERSITY GRAZ-28-03-2017-12:22:02:538-18	ena-RUN-MEDICAL UNIVERSITY GRAZ-28-03-2017-12:22:02:538-18	11632785;15031729	907295c5b371c9b41341e3202ce36235;8c531abfc302924c726433802f59f63a	ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/006/ERR1901176/ERR1901176_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/006/ERR1901176/ERR1901176_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR190/006/ERR1901176/ERR1901176_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR190/006/ERR1901176/ERR1901176_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/006/ERR1901176/ERR1901176_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/006/ERR1901176/ERR1901176_2.fastq.gz	11927400;15412049	915733fb0cac13ab06a97fad1a834459;958db376524f1a380dfb0dd9aa4da427	ftp.sra.ebi.ac.uk/vol1/ERA863/ERA863107/fastq/52_S53_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA863/ERA863107/fastq/52_S53_L001_R2_001.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/ERA863/ERA863107/fastq/52_S53_L001_R1_001.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/ERA863/ERA863107/fastq/52_S53_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA863/ERA863107/fastq/52_S53_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA863/ERA863107/fastq/52_S53_L001_R2_001.fastq.gz	FASTQ;FASTQ	32388063	ef1411494a7202477d16252d583856db	ftp.sra.ebi.ac.uk/vol1/err/ERR190/006/ERR1901176	fasp.sra.ebi.ac.uk:/vol1/err/ERR190/006/ERR1901176	ftp.sra.ebi.ac.uk/vol1/err/ERR190/006/ERR1901176				52		UC-FMT-study	0	2017-03-28
PRJEB11841	ERP013257	SAMEA103936714	ERS1625882	ERX1961548	ERR1901177	ERA863107	9606	Homo sapiens	ILLUMINA	Illumina MiSeq	unspecified	0	PAIRED	AMPLICON	METAGENOMIC	PCR	110182	55283944	MEDICAL UNIVERSITY GRAZ	2017-03-28	2017-12-06	Illumina MiSeq paired end sequencing	The taxonomic composition of the donor intestinal microbiota is a major factor influencing the efficacy of faecal microbiota transplantation in therapy refractory ulcerative colitis.	ena-STUDY-MEDICAL UNIVERSITY GRAZ-23-11-2015-09:15:45:835-315	ena-EXPERIMENT-MEDICAL UNIVERSITY GRAZ-28-03-2017-12:22:02:538-19	ena-RUN-MEDICAL UNIVERSITY GRAZ-28-03-2017-12:22:02:538-19	11521811;15357862	fa5dd2a02c0a766b4319f2ee23e5785d;811537004ae9ec5f316f86fa3b57335d	ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/007/ERR1901177/ERR1901177_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/007/ERR1901177/ERR1901177_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR190/007/ERR1901177/ERR1901177_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR190/007/ERR1901177/ERR1901177_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/007/ERR1901177/ERR1901177_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/007/ERR1901177/ERR1901177_2.fastq.gz	11811627;15743336	3cdec6e9339440f3b57871125d7f040b;bc4e1adb7a8e09e0179275fd8bbf0db6	ftp.sra.ebi.ac.uk/vol1/ERA863/ERA863107/fastq/53_S54_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA863/ERA863107/fastq/53_S54_L001_R2_001.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/ERA863/ERA863107/fastq/53_S54_L001_R1_001.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/ERA863/ERA863107/fastq/53_S54_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA863/ERA863107/fastq/53_S54_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA863/ERA863107/fastq/53_S54_L001_R2_001.fastq.gz	FASTQ;FASTQ	32361478	3263af77ba75e276473ae5e8264471ab	ftp.sra.ebi.ac.uk/vol1/err/ERR190/007/ERR1901177	fasp.sra.ebi.ac.uk:/vol1/err/ERR190/007/ERR1901177	ftp.sra.ebi.ac.uk/vol1/err/ERR190/007/ERR1901177				53		UC-FMT-study	0	2017-03-28
PRJEB11841	ERP013257	SAMEA103936715	ERS1625883	ERX1961549	ERR1901178	ERA863107	9606	Homo sapiens	ILLUMINA	Illumina MiSeq	unspecified	0	PAIRED	AMPLICON	METAGENOMIC	PCR	95106	47727234	MEDICAL UNIVERSITY GRAZ	2017-03-28	2017-12-06	Illumina MiSeq paired end sequencing	The taxonomic composition of the donor intestinal microbiota is a major factor influencing the efficacy of faecal microbiota transplantation in therapy refractory ulcerative colitis.	ena-STUDY-MEDICAL UNIVERSITY GRAZ-23-11-2015-09:15:45:835-315	ena-EXPERIMENT-MEDICAL UNIVERSITY GRAZ-28-03-2017-12:22:02:538-20	ena-RUN-MEDICAL UNIVERSITY GRAZ-28-03-2017-12:22:02:538-20	9762061;12511566	3d35eca814e57a5e8322cfb9b2286436;8ff9b7627f722607c79d902fcaeac342	ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/008/ERR1901178/ERR1901178_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/008/ERR1901178/ERR1901178_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR190/008/ERR1901178/ERR1901178_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR190/008/ERR1901178/ERR1901178_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/008/ERR1901178/ERR1901178_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/008/ERR1901178/ERR1901178_2.fastq.gz	10020997;12834315	500e0bff02dac1693bf1fafbac736053;9b7bfb85e28cea304221a7851522db26	ftp.sra.ebi.ac.uk/vol1/ERA863/ERA863107/fastq/59_S60_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA863/ERA863107/fastq/59_S60_L001_R2_001.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/ERA863/ERA863107/fastq/59_S60_L001_R1_001.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/ERA863/ERA863107/fastq/59_S60_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA863/ERA863107/fastq/59_S60_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA863/ERA863107/fastq/59_S60_L001_R2_001.fastq.gz	FASTQ;FASTQ	28659685	5c62dbadd529975e00eee865d5ef21b7	ftp.sra.ebi.ac.uk/vol1/err/ERR190/008/ERR1901178	fasp.sra.ebi.ac.uk:/vol1/err/ERR190/008/ERR1901178	ftp.sra.ebi.ac.uk/vol1/err/ERR190/008/ERR1901178				59		UC-FMT-study	0	2017-03-28
